,event,fulldate,cov_all,age_cov,min_season_cov,fast_fraction,grid_cell
1851,1,2013-12-01,0.4,0.9,0.5,0.6,735
1852,2,2015-09-01,0.625,0.9,0.5,0.6,735
1853,3,2017-12-01,0.75,0.9,0.5,0.6,735
1854,1,2013-12-01,0.4,0.9,0.5,0.6,736
1855,2,2015-09-01,0.5714285714285711,0.9,0.5,0.6,736
1856,3,2017-12-01,0.75,0.9,0.5,0.6,736
1857,1,2013-12-01,0.4,0.9,0.5,0.6,737
1858,2,2015-09-01,0.27450980392156893,0.9,0.5,0.6,737
1859,3,2017-12-01,0.75,0.9,0.5,0.6,737
1860,1,2013-12-01,0.4,0.9,0.5,0.6,738
1861,2,2015-09-01,0.297297297297297,0.9,0.5,0.6,738
1862,3,2017-12-01,0.75,0.9,0.5,0.6,738
1863,1,2013-12-01,0.4,0.9,0.5,0.6,739
1864,2,2015-09-01,0.138461538461538,0.9,0.5,0.6,739
1865,3,2017-12-01,0.75,0.9,0.5,0.6,739
1866,1,2013-12-01,0.4,0.9,0.5,0.6,740
1867,2,2015-09-01,0.0384615384615385,0.9,0.5,0.6,740
1868,3,2017-12-01,0.75,0.9,0.5,0.6,740
1869,1,2013-12-01,0.4,0.9,0.5,0.6,741
1870,2,2015-09-01,0.42857142857142894,0.9,0.5,0.6,741
1871,3,2017-12-01,0.75,0.9,0.5,0.6,741
1872,1,2013-12-01,0.4,0.9,0.5,0.6,743
1873,2,2015-09-01,0.0,0.9,0.5,0.6,743
1874,3,2017-12-01,0.75,0.9,0.5,0.6,743
1875,1,2013-12-01,0.4,0.9,0.5,0.6,747
1876,2,2015-09-01,0.609756097560976,0.9,0.5,0.6,747
1877,3,2017-12-01,0.75,0.9,0.5,0.6,747
1878,1,2013-12-01,0.4,0.9,0.5,0.6,748
1879,2,2015-09-01,0.655629139072848,0.9,0.5,0.6,748
1880,3,2017-12-01,0.75,0.9,0.5,0.6,748
1881,1,2013-12-01,0.4,0.9,0.5,0.6,749
1882,2,2015-09-01,0.6111111111111109,0.9,0.5,0.6,749
1883,3,2017-12-01,0.75,0.9,0.5,0.6,749
1884,1,2013-12-01,0.4,0.9,0.5,0.6,751
1885,2,2015-09-01,0.975,0.9,0.5,0.6,751
1886,3,2017-12-01,0.75,0.9,0.5,0.6,751
1887,1,2013-12-01,0.4,0.9,0.5,0.6,752
1888,2,2015-09-01,0.6451612903225811,0.9,0.5,0.6,752
1889,3,2017-12-01,0.75,0.9,0.5,0.6,752
1890,1,2013-12-01,0.4,0.9,0.5,0.6,753
1891,2,2015-09-01,0.7843137254901958,0.9,0.5,0.6,753
1892,3,2017-12-01,0.75,0.9,0.5,0.6,753
1893,1,2013-12-01,0.4,0.9,0.5,0.6,754
1894,2,2015-09-01,0.27906976744186,0.9,0.5,0.6,754
1895,3,2017-12-01,0.75,0.9,0.5,0.6,754
1896,1,2013-12-01,0.4,0.9,0.5,0.6,755
1897,2,2015-09-01,0.272727272727273,0.9,0.5,0.6,755
1898,3,2017-12-01,0.75,0.9,0.5,0.6,755
1899,1,2013-12-01,0.4,0.9,0.5,0.6,756
1900,2,2015-09-01,0.109375,0.9,0.5,0.6,756
1901,3,2017-12-01,0.75,0.9,0.5,0.6,756
1902,1,2013-12-01,0.4,0.9,0.5,0.6,757
1903,2,2015-09-01,0.0357142857142857,0.9,0.5,0.6,757
1904,3,2017-12-01,0.75,0.9,0.5,0.6,757
1905,1,2013-12-01,0.4,0.9,0.5,0.6,759
1906,2,2015-09-01,0.0,0.9,0.5,0.6,759
1907,3,2017-12-01,0.75,0.9,0.5,0.6,759
1908,1,2013-12-01,0.4,0.9,0.5,0.6,760
1909,2,2015-09-01,0.0,0.9,0.5,0.6,760
1910,3,2017-12-01,0.75,0.9,0.5,0.6,760
1911,1,2013-12-01,0.4,0.9,0.5,0.6,761
1912,2,2015-09-01,0.923076923076923,0.9,0.5,0.6,761
1913,3,2017-12-01,0.75,0.9,0.5,0.6,761
1914,1,2013-12-01,0.4,0.9,0.5,0.6,763
1915,2,2015-09-01,0.526315789473684,0.9,0.5,0.6,763
1916,3,2017-12-01,0.75,0.9,0.5,0.6,763
1917,1,2013-12-01,0.4,0.9,0.5,0.6,764
1918,2,2015-09-01,0.625,0.9,0.5,0.6,764
1919,3,2017-12-01,0.75,0.9,0.5,0.6,764
1920,1,2013-12-01,0.4,0.9,0.5,0.6,765
1921,2,2015-09-01,0.666666666666667,0.9,0.5,0.6,765
1922,3,2017-12-01,0.75,0.9,0.5,0.6,765
1923,1,2013-12-01,0.4,0.9,0.5,0.6,766
1924,2,2015-09-01,0.617647058823529,0.9,0.5,0.6,766
1925,3,2017-12-01,0.75,0.9,0.5,0.6,766
1926,1,2013-12-01,0.4,0.9,0.5,0.6,767
1927,2,2015-09-01,0.576470588235294,0.9,0.5,0.6,767
1928,3,2017-12-01,0.75,0.9,0.5,0.6,767
1929,1,2013-12-01,0.4,0.9,0.5,0.6,768
1930,2,2015-09-01,0.4,0.9,0.5,0.6,768
1931,3,2017-12-01,0.75,0.9,0.5,0.6,768
1932,1,2013-12-01,0.4,0.9,0.5,0.6,769
1933,2,2015-09-01,0.677165354330709,0.9,0.5,0.6,769
1934,3,2017-12-01,0.75,0.9,0.5,0.6,769
1935,1,2013-12-01,0.4,0.9,0.5,0.6,770
1936,2,2015-09-01,0.7647058823529409,0.9,0.5,0.6,770
1937,3,2017-12-01,0.75,0.9,0.5,0.6,770
1938,1,2013-12-01,0.4,0.9,0.5,0.6,771
1939,2,2015-09-01,0.6612111292962359,0.9,0.5,0.6,771
1940,3,2017-12-01,0.75,0.9,0.5,0.6,771
1941,1,2013-12-01,0.4,0.9,0.5,0.6,772
1942,2,2015-09-01,0.58974358974359,0.9,0.5,0.6,772
1943,3,2017-12-01,0.75,0.9,0.5,0.6,772
1944,1,2013-12-01,0.4,0.9,0.5,0.6,775
1945,2,2015-09-01,1.0,0.9,0.5,0.6,775
1946,3,2017-12-01,0.75,0.9,0.5,0.6,775
1947,1,2013-12-01,0.4,0.9,0.5,0.6,776
1948,2,2015-09-01,0.0,0.9,0.5,0.6,776
1949,3,2017-12-01,0.75,0.9,0.5,0.6,776
1950,1,2013-12-01,0.4,0.9,0.5,0.6,777
1951,2,2015-09-01,0.393939393939394,0.9,0.5,0.6,777
1952,3,2017-12-01,0.75,0.9,0.5,0.6,777
1953,1,2013-12-01,0.4,0.9,0.5,0.6,779
1954,2,2015-09-01,1.0,0.9,0.5,0.6,779
1955,3,2017-12-01,0.75,0.9,0.5,0.6,779
1956,1,2013-12-01,0.4,0.9,0.5,0.6,781
1957,2,2015-09-01,1.0,0.9,0.5,0.6,781
1958,3,2017-12-01,0.75,0.9,0.5,0.6,781
1959,1,2013-12-01,0.4,0.9,0.5,0.6,782
1960,2,2015-09-01,0.0,0.9,0.5,0.6,782
1961,3,2017-12-01,0.75,0.9,0.5,0.6,782
1962,1,2013-12-01,0.4,0.9,0.5,0.6,783
1963,2,2015-09-01,0.0,0.9,0.5,0.6,783
1964,3,2017-12-01,0.75,0.9,0.5,0.6,783
1965,1,2013-12-01,0.4,0.9,0.5,0.6,784
1966,2,2015-09-01,0.892307692307692,0.9,0.5,0.6,784
1967,3,2017-12-01,0.75,0.9,0.5,0.6,784
1968,1,2013-12-01,0.4,0.9,0.5,0.6,785
1969,2,2015-09-01,0.555555555555556,0.9,0.5,0.6,785
1970,3,2017-12-01,0.75,0.9,0.5,0.6,785
1971,1,2013-12-01,0.4,0.9,0.5,0.6,786
1972,2,2015-09-01,0.575757575757576,0.9,0.5,0.6,786
1973,3,2017-12-01,0.75,0.9,0.5,0.6,786
1974,1,2013-12-01,0.4,0.9,0.5,0.6,787
1975,2,2015-09-01,0.578947368421053,0.9,0.5,0.6,787
1976,3,2017-12-01,0.75,0.9,0.5,0.6,787
1977,1,2013-12-01,0.4,0.9,0.5,0.6,788
1978,2,2015-09-01,0.538461538461538,0.9,0.5,0.6,788
1979,3,2017-12-01,0.75,0.9,0.5,0.6,788
1980,1,2013-12-01,0.4,0.9,0.5,0.6,789
1981,2,2015-09-01,0.567567567567568,0.9,0.5,0.6,789
1982,3,2017-12-01,0.75,0.9,0.5,0.6,789
1983,1,2013-12-01,0.4,0.9,0.5,0.6,790
1984,2,2015-09-01,0.693786982248521,0.9,0.5,0.6,790
1985,3,2017-12-01,0.75,0.9,0.5,0.6,790
1986,1,2013-12-01,0.4,0.9,0.5,0.6,791
1987,2,2015-09-01,0.7882623705408521,0.9,0.5,0.6,791
1988,3,2017-12-01,0.75,0.9,0.5,0.6,791
1989,1,2013-12-01,0.4,0.9,0.5,0.6,792
1990,2,2015-09-01,0.6954022988505749,0.9,0.5,0.6,792
1991,3,2017-12-01,0.75,0.9,0.5,0.6,792
1992,1,2013-12-01,0.4,0.9,0.5,0.6,793
1993,2,2015-09-01,0.5362318840579711,0.9,0.5,0.6,793
1994,3,2017-12-01,0.75,0.9,0.5,0.6,793
1995,1,2013-12-01,0.4,0.9,0.5,0.6,794
1996,2,2015-09-01,0.18181818181818202,0.9,0.5,0.6,794
1997,3,2017-12-01,0.75,0.9,0.5,0.6,794
1998,1,2013-12-01,0.4,0.9,0.5,0.6,795
1999,2,2015-09-01,0.0,0.9,0.5,0.6,795
2000,3,2017-12-01,0.75,0.9,0.5,0.6,795
2001,1,2013-12-01,0.4,0.9,0.5,0.6,797
2002,2,2015-09-01,1.0,0.9,0.5,0.6,797
2003,3,2017-12-01,0.75,0.9,0.5,0.6,797
2004,1,2013-12-01,0.4,0.9,0.5,0.6,798
2005,2,2015-09-01,0.33333333333333304,0.9,0.5,0.6,798
2006,3,2017-12-01,0.75,0.9,0.5,0.6,798
2007,1,2013-12-01,0.4,0.9,0.5,0.6,799
2008,2,2015-09-01,1.0,0.9,0.5,0.6,799
2009,3,2017-12-01,0.75,0.9,0.5,0.6,799
2010,1,2013-12-01,0.4,0.9,0.5,0.6,801
2011,2,2015-09-01,0.9090909090909091,0.9,0.5,0.6,801
2012,3,2017-12-01,0.75,0.9,0.5,0.6,801
2013,1,2013-12-01,0.4,0.9,0.5,0.6,802
2014,2,2015-09-01,1.0,0.9,0.5,0.6,802
2015,3,2017-12-01,0.75,0.9,0.5,0.6,802
2016,1,2013-12-01,0.4,0.9,0.5,0.6,803
2017,2,2015-09-01,1.0,0.9,0.5,0.6,803
2018,3,2017-12-01,0.75,0.9,0.5,0.6,803
2019,1,2013-12-01,0.4,0.9,0.5,0.6,804
2020,2,2015-09-01,0.6,0.9,0.5,0.6,804
2021,3,2017-12-01,0.75,0.9,0.5,0.6,804
2022,1,2013-12-01,0.4,0.9,0.5,0.6,805
2023,2,2015-09-01,0.4,0.9,0.5,0.6,805
2024,3,2017-12-01,0.75,0.9,0.5,0.6,805
2025,1,2013-12-01,0.4,0.9,0.5,0.6,806
2026,2,2015-09-01,1.0,0.9,0.5,0.6,806
2027,3,2017-12-01,0.75,0.9,0.5,0.6,806
2028,1,2013-12-01,0.4,0.9,0.5,0.6,807
2029,2,2015-09-01,0.0,0.9,0.5,0.6,807
2030,3,2017-12-01,0.75,0.9,0.5,0.6,807
2031,1,2013-12-01,0.4,0.9,0.5,0.6,808
2032,2,2015-09-01,0.6,0.9,0.5,0.6,808
2033,3,2017-12-01,0.75,0.9,0.5,0.6,808
2034,1,2013-12-01,0.4,0.9,0.5,0.6,809
2035,2,2015-09-01,1.0,0.9,0.5,0.6,809
2036,3,2017-12-01,0.75,0.9,0.5,0.6,809
2037,1,2013-12-01,0.4,0.9,0.5,0.6,810
2038,2,2015-09-01,1.0,0.9,0.5,0.6,810
2039,3,2017-12-01,0.75,0.9,0.5,0.6,810
2040,1,2013-12-01,0.4,0.9,0.5,0.6,811
2041,2,2015-09-01,1.0,0.9,0.5,0.6,811
2042,3,2017-12-01,0.75,0.9,0.5,0.6,811
2043,1,2013-12-01,0.4,0.9,0.5,0.6,812
2044,2,2015-09-01,0.5,0.9,0.5,0.6,812
2045,3,2017-12-01,0.75,0.9,0.5,0.6,812
2046,1,2013-12-01,0.4,0.9,0.5,0.6,813
2047,2,2015-09-01,0.882352941176471,0.9,0.5,0.6,813
2048,3,2017-12-01,0.75,0.9,0.5,0.6,813
2049,1,2013-12-01,0.4,0.9,0.5,0.6,814
2050,2,2015-09-01,0.7823529411764709,0.9,0.5,0.6,814
2051,3,2017-12-01,0.75,0.9,0.5,0.6,814
2052,1,2013-12-01,0.4,0.9,0.5,0.6,815
2053,2,2015-09-01,0.8148148148148149,0.9,0.5,0.6,815
2054,3,2017-12-01,0.75,0.9,0.5,0.6,815
2055,1,2013-12-01,0.4,0.9,0.5,0.6,816
2056,2,2015-09-01,0.7580314422419691,0.9,0.5,0.6,816
2057,3,2017-12-01,0.75,0.9,0.5,0.6,816
2058,1,2013-12-01,0.4,0.9,0.5,0.6,817
2059,2,2015-09-01,0.73821609862219,0.9,0.5,0.6,817
2060,3,2017-12-01,0.75,0.9,0.5,0.6,817
2061,1,2013-12-01,0.4,0.9,0.5,0.6,818
2062,2,2015-09-01,0.5531496062992131,0.9,0.5,0.6,818
2063,3,2017-12-01,0.75,0.9,0.5,0.6,818
2064,1,2013-12-01,0.4,0.9,0.5,0.6,819
2065,2,2015-09-01,0.25,0.9,0.5,0.6,819
2066,3,2017-12-01,0.75,0.9,0.5,0.6,819
2067,1,2013-12-01,0.4,0.9,0.5,0.6,820
2068,2,2015-09-01,0.375,0.9,0.5,0.6,820
2069,3,2017-12-01,0.75,0.9,0.5,0.6,820
2070,1,2013-12-01,0.4,0.9,0.5,0.6,821
2071,2,2015-09-01,0.111111111111111,0.9,0.5,0.6,821
2072,3,2017-12-01,0.75,0.9,0.5,0.6,821
2073,1,2013-12-01,0.4,0.9,0.5,0.6,822
2074,2,2015-09-01,1.0,0.9,0.5,0.6,822
2075,3,2017-12-01,0.75,0.9,0.5,0.6,822
2076,1,2013-12-01,0.4,0.9,0.5,0.6,823
2077,2,2015-09-01,1.0,0.9,0.5,0.6,823
2078,3,2017-12-01,0.75,0.9,0.5,0.6,823
2079,1,2013-12-01,0.4,0.9,0.5,0.6,824
2080,2,2015-09-01,1.0,0.9,0.5,0.6,824
2081,3,2017-12-01,0.75,0.9,0.5,0.6,824
2082,1,2013-12-01,0.4,0.9,0.5,0.6,825
2083,2,2015-09-01,1.0,0.9,0.5,0.6,825
2084,3,2017-12-01,0.75,0.9,0.5,0.6,825
2085,1,2013-12-01,0.4,0.9,0.5,0.6,826
2086,2,2015-09-01,0.4,0.9,0.5,0.6,826
2087,3,2017-12-01,0.75,0.9,0.5,0.6,826
2088,1,2013-12-01,0.4,0.9,0.5,0.6,827
2089,2,2015-09-01,0.25,0.9,0.5,0.6,827
2090,3,2017-12-01,0.75,0.9,0.5,0.6,827
2091,1,2013-12-01,0.4,0.9,0.5,0.6,831
2092,2,2015-09-01,0.25,0.9,0.5,0.6,831
2093,3,2017-12-01,0.75,0.9,0.5,0.6,831
2094,1,2013-12-01,0.4,0.9,0.5,0.6,832
2095,2,2015-09-01,0.7692307692307689,0.9,0.5,0.6,832
2096,3,2017-12-01,0.75,0.9,0.5,0.6,832
2097,1,2013-12-01,0.4,0.9,0.5,0.6,833
2098,2,2015-09-01,0.7450980392156858,0.9,0.5,0.6,833
2099,3,2017-12-01,0.75,0.9,0.5,0.6,833
2100,1,2013-12-01,0.4,0.9,0.5,0.6,834
2101,2,2015-09-01,0.666666666666667,0.9,0.5,0.6,834
2102,3,2017-12-01,0.75,0.9,0.5,0.6,834
2103,1,2013-12-01,0.4,0.9,0.5,0.6,836
2104,2,2015-09-01,0.5,0.9,0.5,0.6,836
2105,3,2017-12-01,0.75,0.9,0.5,0.6,836
2106,1,2013-12-01,0.4,0.9,0.5,0.6,837
2107,2,2015-09-01,0.33333333333333304,0.9,0.5,0.6,837
2108,3,2017-12-01,0.75,0.9,0.5,0.6,837
2109,1,2013-12-01,0.4,0.9,0.5,0.6,838
2110,2,2015-09-01,0.5,0.9,0.5,0.6,838
2111,3,2017-12-01,0.75,0.9,0.5,0.6,838
2112,1,2013-12-01,0.4,0.9,0.5,0.6,839
2113,2,2015-09-01,0.625,0.9,0.5,0.6,839
2114,3,2017-12-01,0.75,0.9,0.5,0.6,839
2115,1,2013-12-01,0.4,0.9,0.5,0.6,840
2116,2,2015-09-01,1.0,0.9,0.5,0.6,840
2117,3,2017-12-01,0.75,0.9,0.5,0.6,840
2118,1,2013-12-01,0.4,0.9,0.5,0.6,841
2119,2,2015-09-01,0.944444444444444,0.9,0.5,0.6,841
2120,3,2017-12-01,0.75,0.9,0.5,0.6,841
2121,1,2013-12-01,0.4,0.9,0.5,0.6,843
2122,2,2015-09-01,1.0,0.9,0.5,0.6,843
2123,3,2017-12-01,0.75,0.9,0.5,0.6,843
2124,1,2013-12-01,0.4,0.9,0.5,0.6,844
2125,2,2015-09-01,0.6,0.9,0.5,0.6,844
2126,3,2017-12-01,0.75,0.9,0.5,0.6,844
2127,1,2013-12-01,0.4,0.9,0.5,0.6,845
2128,2,2015-09-01,0.857142857142857,0.9,0.5,0.6,845
2129,3,2017-12-01,0.75,0.9,0.5,0.6,845
2130,1,2013-12-01,0.4,0.9,0.5,0.6,846
2131,2,2015-09-01,0.42857142857142894,0.9,0.5,0.6,846
2132,3,2017-12-01,0.75,0.9,0.5,0.6,846
2133,1,2013-12-01,0.4,0.9,0.5,0.6,847
2134,2,2015-09-01,0.6744186046511629,0.9,0.5,0.6,847
2135,3,2017-12-01,0.75,0.9,0.5,0.6,847
2136,1,2013-12-01,0.4,0.9,0.5,0.6,848
2137,2,2015-09-01,0.62962962962963,0.9,0.5,0.6,848
2138,3,2017-12-01,0.75,0.9,0.5,0.6,848
2139,1,2013-12-01,0.4,0.9,0.5,0.6,849
2140,2,2015-09-01,0.9487179487179491,0.9,0.5,0.6,849
2141,3,2017-12-01,0.75,0.9,0.5,0.6,849
2142,1,2013-12-01,0.4,0.9,0.5,0.6,850
2143,2,2015-09-01,0.7453580901856759,0.9,0.5,0.6,850
2144,3,2017-12-01,0.75,0.9,0.5,0.6,850
2145,1,2013-12-01,0.4,0.9,0.5,0.6,851
2146,2,2015-09-01,0.857142857142857,0.9,0.5,0.6,851
2147,3,2017-12-01,0.75,0.9,0.5,0.6,851
2148,1,2013-12-01,0.4,0.9,0.5,0.6,852
2149,2,2015-09-01,0.818452380952381,0.9,0.5,0.6,852
2150,3,2017-12-01,0.75,0.9,0.5,0.6,852
2151,1,2013-12-01,0.4,0.9,0.5,0.6,853
2152,2,2015-09-01,0.787327021121631,0.9,0.5,0.6,853
2153,3,2017-12-01,0.75,0.9,0.5,0.6,853
2154,1,2013-12-01,0.4,0.9,0.5,0.6,854
2155,2,2015-09-01,0.6998284734133791,0.9,0.5,0.6,854
2156,3,2017-12-01,0.75,0.9,0.5,0.6,854
2157,1,2013-12-01,0.4,0.9,0.5,0.6,855
2158,2,2015-09-01,0.40888888888888897,0.9,0.5,0.6,855
2159,3,2017-12-01,0.75,0.9,0.5,0.6,855
2160,1,2013-12-01,0.4,0.9,0.5,0.6,856
2161,2,2015-09-01,0.310810810810811,0.9,0.5,0.6,856
2162,3,2017-12-01,0.75,0.9,0.5,0.6,856
2163,1,2013-12-01,0.4,0.9,0.5,0.6,857
2164,2,2015-09-01,0.421052631578947,0.9,0.5,0.6,857
2165,3,2017-12-01,0.75,0.9,0.5,0.6,857
2166,1,2013-12-01,0.4,0.9,0.5,0.6,858
2167,2,2015-09-01,0.633333333333333,0.9,0.5,0.6,858
2168,3,2017-12-01,0.75,0.9,0.5,0.6,858
2169,1,2013-12-01,0.4,0.9,0.5,0.6,859
2170,2,2015-09-01,0.8,0.9,0.5,0.6,859
2171,3,2017-12-01,0.75,0.9,0.5,0.6,859
2172,1,2013-12-01,0.4,0.9,0.5,0.6,860
2173,2,2015-09-01,1.0,0.9,0.5,0.6,860
2174,3,2017-12-01,0.75,0.9,0.5,0.6,860
2175,1,2013-12-01,0.4,0.9,0.5,0.6,861
2176,2,2015-09-01,1.0,0.9,0.5,0.6,861
2177,3,2017-12-01,0.75,0.9,0.5,0.6,861
2178,1,2013-12-01,0.4,0.9,0.5,0.6,862
2179,2,2015-09-01,1.0,0.9,0.5,0.6,862
2180,3,2017-12-01,0.75,0.9,0.5,0.6,862
2181,1,2013-12-01,0.4,0.9,0.5,0.6,863
2182,2,2015-09-01,0.6363636363636359,0.9,0.5,0.6,863
2183,3,2017-12-01,0.75,0.9,0.5,0.6,863
2184,1,2013-12-01,0.4,0.9,0.5,0.6,865
2185,2,2015-09-01,1.0,0.9,0.5,0.6,865
2186,3,2017-12-01,0.75,0.9,0.5,0.6,865
2187,1,2013-12-01,0.4,0.9,0.5,0.6,866
2188,2,2015-09-01,0.833333333333333,0.9,0.5,0.6,866
2189,3,2017-12-01,0.75,0.9,0.5,0.6,866
2190,1,2013-12-01,0.4,0.9,0.5,0.6,867
2191,2,2015-09-01,1.0,0.9,0.5,0.6,867
2192,3,2017-12-01,0.75,0.9,0.5,0.6,867
2193,1,2013-12-01,0.4,0.9,0.5,0.6,868
2194,2,2015-09-01,0.857142857142857,0.9,0.5,0.6,868
2195,3,2017-12-01,0.75,0.9,0.5,0.6,868
2196,1,2013-12-01,0.4,0.9,0.5,0.6,869
2197,2,2015-09-01,1.0,0.9,0.5,0.6,869
2198,3,2017-12-01,0.75,0.9,0.5,0.6,869
2199,1,2013-12-01,0.4,0.9,0.5,0.6,870
2200,2,2015-09-01,1.0,0.9,0.5,0.6,870
2201,3,2017-12-01,0.75,0.9,0.5,0.6,870
2202,1,2013-12-01,0.4,0.9,0.5,0.6,874
2203,2,2015-09-01,0.0,0.9,0.5,0.6,874
2204,3,2017-12-01,0.75,0.9,0.5,0.6,874
2205,1,2013-12-01,0.4,0.9,0.5,0.6,876
2206,2,2015-09-01,1.0,0.9,0.5,0.6,876
2207,3,2017-12-01,0.75,0.9,0.5,0.6,876
2208,1,2013-12-01,0.4,0.9,0.5,0.6,877
2209,2,2015-09-01,0.8,0.9,0.5,0.6,877
2210,3,2017-12-01,0.75,0.9,0.5,0.6,877
2211,1,2013-12-01,0.4,0.9,0.5,0.6,878
2212,2,2015-09-01,1.0,0.9,0.5,0.6,878
2213,3,2017-12-01,0.75,0.9,0.5,0.6,878
2214,1,2013-12-01,0.4,0.9,0.5,0.6,879
2215,2,2015-09-01,1.0,0.9,0.5,0.6,879
2216,3,2017-12-01,0.75,0.9,0.5,0.6,879
2217,1,2013-12-01,0.4,0.9,0.5,0.6,880
2218,2,2015-09-01,0.33333333333333304,0.9,0.5,0.6,880
2219,3,2017-12-01,0.75,0.9,0.5,0.6,880
2220,1,2013-12-01,0.4,0.9,0.5,0.6,881
2221,2,2015-09-01,1.0,0.9,0.5,0.6,881
2222,3,2017-12-01,0.75,0.9,0.5,0.6,881
2223,1,2013-12-01,0.4,0.9,0.5,0.6,882
2224,2,2015-09-01,1.0,0.9,0.5,0.6,882
2225,3,2017-12-01,0.75,0.9,0.5,0.6,882
2226,1,2013-12-01,0.4,0.9,0.5,0.6,883
2227,2,2015-09-01,1.0,0.9,0.5,0.6,883
2228,3,2017-12-01,0.75,0.9,0.5,0.6,883
2229,1,2013-12-01,0.4,0.9,0.5,0.6,884
2230,2,2015-09-01,0.7142857142857142,0.9,0.5,0.6,884
2231,3,2017-12-01,0.75,0.9,0.5,0.6,884
2232,1,2013-12-01,0.4,0.9,0.5,0.6,885
2233,2,2015-09-01,0.46666666666666706,0.9,0.5,0.6,885
2234,3,2017-12-01,0.75,0.9,0.5,0.6,885
2235,1,2013-12-01,0.4,0.9,0.5,0.6,886
2236,2,2015-09-01,0.645833333333333,0.9,0.5,0.6,886
2237,3,2017-12-01,0.75,0.9,0.5,0.6,886
2238,1,2013-12-01,0.4,0.9,0.5,0.6,887
2239,2,2015-09-01,0.813333333333333,0.9,0.5,0.6,887
2240,3,2017-12-01,0.75,0.9,0.5,0.6,887
2241,1,2013-12-01,0.4,0.9,0.5,0.6,888
2242,2,2015-09-01,0.7413793103448281,0.9,0.5,0.6,888
2243,3,2017-12-01,0.75,0.9,0.5,0.6,888
2244,1,2013-12-01,0.4,0.9,0.5,0.6,889
2245,2,2015-09-01,0.672131147540984,0.9,0.5,0.6,889
2246,3,2017-12-01,0.75,0.9,0.5,0.6,889
2247,1,2013-12-01,0.4,0.9,0.5,0.6,890
2248,2,2015-09-01,0.7142857142857142,0.9,0.5,0.6,890
2249,3,2017-12-01,0.75,0.9,0.5,0.6,890
2250,1,2013-12-01,0.4,0.9,0.5,0.6,891
2251,2,2015-09-01,0.47058823529411803,0.9,0.5,0.6,891
2252,3,2017-12-01,0.75,0.9,0.5,0.6,891
2253,1,2013-12-01,0.4,0.9,0.5,0.6,892
2254,2,2015-09-01,0.62278978388998,0.9,0.5,0.6,892
2255,3,2017-12-01,0.75,0.9,0.5,0.6,892
2256,1,2013-12-01,0.4,0.9,0.5,0.6,893
2257,2,2015-09-01,0.6636771300448431,0.9,0.5,0.6,893
2258,3,2017-12-01,0.75,0.9,0.5,0.6,893
2259,1,2013-12-01,0.4,0.9,0.5,0.6,894
2260,2,2015-09-01,0.666666666666667,0.9,0.5,0.6,894
2261,3,2017-12-01,0.75,0.9,0.5,0.6,894
2262,1,2013-12-01,0.4,0.9,0.5,0.6,896
2263,2,2015-09-01,0.5714285714285711,0.9,0.5,0.6,896
2264,3,2017-12-01,0.75,0.9,0.5,0.6,896
2265,1,2013-12-01,0.4,0.9,0.5,0.6,897
2266,2,2015-09-01,0.4,0.9,0.5,0.6,897
2267,3,2017-12-01,0.75,0.9,0.5,0.6,897
2268,1,2013-12-01,0.4,0.9,0.5,0.6,898
2269,2,2015-09-01,0.725,0.9,0.5,0.6,898
2270,3,2017-12-01,0.75,0.9,0.5,0.6,898
2271,1,2013-12-01,0.4,0.9,0.5,0.6,899
2272,2,2015-09-01,0.46153846153846206,0.9,0.5,0.6,899
2273,3,2017-12-01,0.75,0.9,0.5,0.6,899
2274,1,2013-12-01,0.4,0.9,0.5,0.6,900
2275,2,2015-09-01,0.96551724137931,0.9,0.5,0.6,900
2276,3,2017-12-01,0.75,0.9,0.5,0.6,900
2277,1,2013-12-01,0.4,0.9,0.5,0.6,901
2278,2,2015-09-01,0.526315789473684,0.9,0.5,0.6,901
2279,3,2017-12-01,0.75,0.9,0.5,0.6,901
2280,1,2013-12-01,0.4,0.9,0.5,0.6,902
2281,2,2015-09-01,0.875,0.9,0.5,0.6,902
2282,3,2017-12-01,0.75,0.9,0.5,0.6,902
2283,1,2013-12-01,0.4,0.9,0.5,0.6,903
2284,2,2015-09-01,0.666666666666667,0.9,0.5,0.6,903
2285,3,2017-12-01,0.75,0.9,0.5,0.6,903
2286,1,2013-12-01,0.4,0.9,0.5,0.6,904
2287,2,2015-09-01,1.0,0.9,0.5,0.6,904
2288,3,2017-12-01,0.75,0.9,0.5,0.6,904
2289,1,2013-12-01,0.4,0.9,0.5,0.6,905
2290,2,2015-09-01,0.857142857142857,0.9,0.5,0.6,905
2291,3,2017-12-01,0.75,0.9,0.5,0.6,905
2292,1,2013-12-01,0.4,0.9,0.5,0.6,906
2293,2,2015-09-01,1.0,0.9,0.5,0.6,906
2294,3,2017-12-01,0.75,0.9,0.5,0.6,906
2295,1,2013-12-01,0.4,0.9,0.5,0.6,907
2296,2,2015-09-01,0.6428571428571429,0.9,0.5,0.6,907
2297,3,2017-12-01,0.75,0.9,0.5,0.6,907
2298,1,2013-12-01,0.4,0.9,0.5,0.6,908
2299,2,2015-09-01,0.0,0.9,0.5,0.6,908
2300,3,2017-12-01,0.75,0.9,0.5,0.6,908
2301,1,2013-12-01,0.4,0.9,0.5,0.6,909
2302,2,2015-09-01,1.0,0.9,0.5,0.6,909
