,grid_cell,event,fulldate,cov_all,killing,box_duration,exp_duration
3178,916,2,2015-09-01,0.0,0.9,210,30
3179,917,1,2014-09-01,0.833333333,0.6,1,90
3180,917,2,2015-09-01,0.6875,0.9,210,30
3181,917,3,2016-09-01,0.294117647,0.9,210,30
3182,917,4,2017-10-01,0.73,0.9,210,30
3183,919,1,2014-09-01,0.0,0.6,1,90
3184,919,2,2015-09-01,0.7142857140000001,0.9,210,30
3185,920,1,2014-09-01,0.736842105,0.6,1,90
3186,920,2,2015-09-01,0.8666666670000001,0.9,210,30
3187,920,3,2016-09-01,0.7777777779999999,0.9,210,30
3188,920,4,2017-09-01,0.8,0.9,210,30
3189,921,1,2014-09-01,0.9285714290000001,0.6,1,90
3190,921,2,2015-09-01,0.95,0.9,210,30
3191,921,3,2016-09-01,0.647058824,0.9,210,30
3192,921,4,2017-09-01,0.8,0.9,210,30
3193,922,1,2014-09-01,1.0,0.6,1,90
3194,922,2,2015-09-01,1.0,0.9,210,30
3195,923,1,2016-09-01,0.0,0.9,210,30
3196,923,2,2017-11-01,0.33,0.9,210,30
3197,924,1,2014-09-01,0.5,0.6,1,90
3198,924,2,2015-09-01,1.0,0.9,210,30
3199,924,3,2016-09-01,0.5,0.9,210,30
3200,924,4,2017-11-01,0.33,0.9,210,30
3201,925,1,2014-09-01,0.0,0.6,1,90
3202,925,2,2015-09-01,0.5,0.9,210,30
3203,925,3,2016-09-01,0.5,0.9,210,30
3204,925,4,2017-11-01,0.33,0.9,210,30
3205,926,1,2014-09-01,0.0,0.6,1,90
3206,926,2,2015-09-01,0.5,0.9,210,30
3207,926,3,2016-09-01,0.5,0.9,210,30
3208,926,4,2017-11-01,0.33,0.9,210,30
3209,927,1,2014-09-01,0.6,0.6,1,90
3210,927,2,2015-09-01,0.8,0.9,210,30
3211,927,3,2016-09-01,0.75,0.9,210,30
3212,927,4,2017-11-01,0.33,0.9,210,30
3213,928,1,2014-09-01,0.0,0.6,1,90
3214,929,1,2014-09-01,0.444444444,0.6,1,90
3215,929,2,2015-09-01,0.933333333,0.9,210,30
3216,929,3,2016-09-01,0.583333333,0.9,210,30
3217,929,4,2017-10-01,0.73,0.9,210,30
3218,930,1,2014-09-01,0.8235294120000001,0.6,1,90
3219,930,2,2015-09-01,0.85,0.9,210,30
3220,930,3,2016-09-01,0.944444444,0.9,210,30
3221,930,4,2017-10-01,0.73,0.9,210,30
3222,931,1,2014-09-01,0.8888888890000001,0.6,1,90
3223,931,2,2015-09-01,0.9,0.9,210,30
3224,931,3,2016-09-01,0.666666667,0.9,210,30
3225,931,4,2017-10-01,0.73,0.9,210,30
3226,932,1,2014-09-01,0.6,0.6,1,90
3227,932,2,2015-09-01,0.75739645,0.9,210,30
3228,932,3,2016-09-01,0.812080537,0.9,210,30
3229,932,4,2017-10-01,0.73,0.9,210,30
3230,933,1,2014-09-01,0.666666667,0.6,1,90
3231,933,2,2015-09-01,0.826086957,0.9,210,30
3232,933,3,2016-09-01,0.8,0.9,210,30
3233,933,4,2017-10-01,0.73,0.9,210,30
3234,934,1,2014-09-01,0.0,0.6,1,90
3235,934,2,2015-09-01,0.0,0.9,210,30
3236,934,3,2016-09-01,1.0,0.9,210,30
3237,934,4,2017-10-01,0.73,0.9,210,30
3238,935,1,2014-09-01,0.2,0.6,1,90
3239,935,2,2015-09-01,0.636363636,0.9,210,30
3240,935,3,2016-09-01,0.28571428600000004,0.9,210,30
3241,935,4,2017-10-01,0.73,0.9,210,30
3242,936,1,2014-09-01,0.4,0.6,1,90
3243,936,2,2015-09-01,0.705882353,0.9,210,30
3244,936,3,2016-09-01,0.444444444,0.9,210,30
3245,936,4,2017-10-01,0.73,0.9,210,30
3246,937,1,2014-09-01,0.6,0.6,1,90
3247,937,2,2015-09-01,0.857142857,0.9,210,30
3248,937,3,2016-09-01,0.7894736840000001,0.9,210,30
3249,937,4,2017-10-01,0.73,0.9,210,30
3250,938,1,2014-09-01,0.25,0.6,1,90
3251,938,2,2015-09-01,0.642857143,0.9,210,30
3252,938,3,2016-09-01,0.692307692,0.9,210,30
3253,938,4,2017-10-01,0.73,0.9,210,30
3254,939,1,2014-09-01,0.625,0.6,1,90
3255,939,2,2015-09-01,0.666666667,0.9,210,30
3256,939,3,2016-09-01,0.0,0.9,210,30
3257,939,4,2017-10-01,0.73,0.9,210,30
3258,940,1,2014-09-01,0.0,0.6,1,90
3259,940,2,2015-09-01,0.5,0.9,210,30
3260,940,3,2016-09-01,0.833333333,0.9,210,30
3261,940,4,2017-10-01,0.73,0.9,210,30
3262,941,1,2014-09-01,0.0,0.6,1,90
3263,941,2,2015-09-01,0.5,0.9,210,30
3264,941,3,2016-09-01,1.0,0.9,210,30
3265,941,4,2017-10-01,0.73,0.9,210,30
3266,942,1,2014-09-01,0.5,0.6,1,90
3267,942,2,2015-09-01,0.857142857,0.9,210,30
3268,942,3,2016-09-01,0.571428571,0.9,210,30
3269,942,4,2017-10-01,0.73,0.9,210,30
3270,943,1,2014-09-01,1.0,0.6,1,90
3271,943,2,2015-09-01,0.5,0.9,210,30
3272,943,3,2016-09-01,1.0,0.9,210,30
3273,943,4,2017-10-01,0.73,0.9,210,30
3274,944,1,2014-09-01,0.625,0.6,1,90
3275,944,2,2015-09-01,0.7142857140000001,0.9,210,30
3276,944,3,2016-09-01,0.125,0.9,210,30
3277,944,4,2017-10-01,0.73,0.9,210,30
3278,945,1,2014-09-01,1.0,0.6,1,90
3279,945,2,2015-09-01,1.0,0.9,210,30
3280,945,3,2016-09-01,1.0,0.9,210,30
3281,945,4,2017-10-01,0.73,0.9,210,30
3282,946,1,2014-09-01,1.0,0.6,1,90
3283,946,2,2015-09-01,1.0,0.9,210,30
3284,946,3,2016-09-01,1.0,0.9,210,30
3285,946,4,2017-10-01,0.73,0.9,210,30
3286,947,1,2014-09-01,0.2,0.6,1,90
3287,947,2,2015-09-01,0.666666667,0.9,210,30
3288,947,3,2016-09-01,0.4,0.9,210,30
3289,947,4,2017-10-01,0.73,0.9,210,30
3290,948,1,2014-09-01,1.0,0.6,1,90
3291,948,2,2015-09-01,1.0,0.9,210,30
3292,948,3,2016-09-01,1.0,0.9,210,30
3293,948,4,2017-10-01,0.73,0.9,210,30
3294,949,1,2014-09-01,1.0,0.6,1,90
3295,949,2,2015-09-01,1.0,0.9,210,30
3296,949,3,2016-09-01,1.0,0.9,210,30
3297,949,4,2017-10-01,0.73,0.9,210,30
3298,950,1,2014-09-01,1.0,0.6,1,90
3299,950,2,2015-09-01,1.0,0.9,210,30
3300,950,3,2016-09-01,0.5,0.9,210,30
3301,950,4,2017-10-01,0.73,0.9,210,30
3302,951,1,2014-09-01,0.666666667,0.6,1,90
3303,951,2,2015-09-01,0.857142857,0.9,210,30
3304,951,3,2016-09-01,0.666666667,0.9,210,30
3305,951,4,2017-10-01,0.73,0.9,210,30
3306,952,1,2014-09-01,0.8,0.6,1,90
3307,952,2,2015-09-01,0.5,0.9,210,30
3308,952,3,2016-09-01,0.5,0.9,210,30
3309,952,4,2017-10-01,0.73,0.9,210,30
3310,953,1,2015-09-01,1.0,0.9,210,30
3311,953,2,2016-09-01,0.0,0.9,210,30
3312,953,3,2017-10-01,0.73,0.9,210,30
3313,954,1,2014-09-01,0.0,0.6,1,90
3314,954,2,2016-09-01,0.0,0.9,210,30
3315,954,3,2017-10-01,0.73,0.9,210,30
3316,955,1,2015-09-01,1.0,0.9,210,30
3317,955,2,2016-09-01,0.0,0.9,210,30
3318,955,3,2017-10-01,0.73,0.9,210,30
3319,956,1,2014-09-01,0.5,0.6,1,90
3320,956,2,2015-09-01,1.0,0.9,210,30
3321,956,3,2016-09-01,0.0,0.9,210,30
3322,956,4,2017-11-01,0.33,0.9,210,30
3323,957,1,2014-09-01,0.0,0.6,1,90
3324,957,2,2015-09-01,0.666666667,0.9,210,30
3325,957,3,2016-09-01,0.5,0.9,210,30
3326,957,4,2017-11-01,0.33,0.9,210,30
3327,958,1,2014-09-01,1.0,0.6,1,90
3328,958,2,2015-09-01,1.0,0.9,210,30
3329,958,3,2016-09-01,0.0,0.9,210,30
3330,958,4,2017-11-01,0.33,0.9,210,30
3331,959,1,2014-09-01,0.571428571,0.6,1,90
3332,959,2,2015-09-01,1.0,0.9,210,30
3333,959,3,2016-09-01,1.0,0.9,210,30
3334,959,4,2017-10-01,0.73,0.9,210,30
3335,960,1,2014-09-01,0.375,0.6,1,90
3336,960,2,2015-09-01,0.7,0.9,210,30
3337,960,3,2016-09-01,0.875,0.9,210,30
3338,960,4,2017-10-01,0.73,0.9,210,30
3339,961,1,2014-09-01,0.0,0.6,1,90
3340,961,2,2015-09-01,1.0,0.9,210,30
3341,961,3,2016-09-01,1.0,0.9,210,30
3342,961,4,2017-10-01,0.73,0.9,210,30
3343,962,1,2014-09-01,0.28571428600000004,0.6,1,90
3344,962,2,2015-09-01,1.0,0.9,210,30
3345,962,3,2016-09-01,1.0,0.9,210,30
3346,962,4,2017-10-01,0.73,0.9,210,30
3347,963,1,2014-09-01,0.533333333,0.6,1,90
3348,963,2,2015-09-01,0.923076923,0.9,210,30
3349,963,3,2016-09-01,0.848484848,0.9,210,30
3350,963,4,2017-10-01,0.73,0.9,210,30
3351,964,1,2014-09-01,0.80952381,0.6,1,90
3352,964,2,2015-09-01,0.958333333,0.9,210,30
3353,964,3,2016-09-01,0.857142857,0.9,210,30
3354,964,4,2017-10-01,0.73,0.9,210,30
3355,965,1,2014-09-01,0.0,0.6,1,90
3356,965,2,2015-09-01,1.0,0.9,210,30
3357,965,3,2016-09-01,0.333333333,0.9,210,30
3358,965,4,2017-10-01,0.73,0.9,210,30
3359,966,1,2014-09-01,0.513888889,0.6,1,90
3360,966,2,2015-09-01,0.705882353,0.9,210,30
3361,966,3,2016-09-01,0.56626506,0.9,210,30
3362,966,4,2017-10-01,0.73,0.9,210,30
3363,967,1,2014-09-01,0.444444444,0.6,1,90
3364,967,2,2015-09-01,0.793103448,0.9,210,30
3365,967,3,2016-09-01,0.6315789470000001,0.9,210,30
3366,967,4,2017-10-01,0.73,0.9,210,30
3367,968,1,2014-09-01,0.307692308,0.6,1,90
3368,968,2,2015-09-01,0.7142857140000001,0.9,210,30
3369,968,3,2016-09-01,0.7692307690000001,0.9,210,30
3370,968,4,2017-10-01,0.73,0.9,210,30
3371,969,1,2014-09-01,0.5,0.6,1,90
3372,969,2,2015-09-01,1.0,0.9,210,30
3373,969,3,2016-09-01,0.833333333,0.9,210,30
3374,969,4,2017-10-01,0.73,0.9,210,30
3375,970,1,2014-09-01,1.0,0.6,1,90
3376,970,2,2015-09-01,0.0,0.9,210,30
3377,971,1,2014-09-01,0.5,0.6,1,90
3378,971,2,2015-09-01,1.0,0.9,210,30
3379,971,3,2016-09-01,1.0,0.9,210,30
3380,971,4,2017-10-01,0.73,0.9,210,30
3381,972,1,2014-09-01,0.0,0.6,1,90
3382,972,2,2015-09-01,1.0,0.9,210,30
3383,972,3,2016-09-01,1.0,0.9,210,30
3384,972,4,2017-10-01,0.73,0.9,210,30
3385,973,1,2014-09-01,0.0,0.6,1,90
3386,973,2,2015-09-01,1.0,0.9,210,30
3387,973,3,2016-09-01,0.333333333,0.9,210,30
3388,973,4,2017-10-01,0.73,0.9,210,30
3389,974,1,2014-09-01,1.0,0.6,1,90
3390,974,2,2015-09-01,1.0,0.9,210,30
3391,974,3,2016-09-01,1.0,0.9,210,30
3392,974,4,2017-10-01,0.73,0.9,210,30
3393,975,1,2014-09-01,1.0,0.6,1,90
3394,975,2,2015-09-01,1.0,0.9,210,30
3395,975,3,2016-09-01,1.0,0.9,210,30
3396,975,4,2017-10-01,0.73,0.9,210,30
3397,976,1,2014-09-01,1.0,0.6,1,90
3398,976,2,2015-09-01,0.4,0.9,210,30
3399,976,3,2016-09-01,1.0,0.9,210,30
3400,976,4,2017-10-01,0.73,0.9,210,30
3401,977,1,2014-09-01,1.0,0.6,1,90
3402,977,2,2015-09-01,0.666666667,0.9,210,30
3403,977,3,2016-09-01,1.0,0.9,210,30
3404,977,4,2017-10-01,0.73,0.9,210,30
3405,978,1,2014-09-01,0.75,0.6,1,90
3406,978,2,2015-09-01,0.833333333,0.9,210,30
3407,978,3,2016-09-01,0.8,0.9,210,30
3408,978,4,2017-10-01,0.73,0.9,210,30
3409,979,1,2014-09-01,1.0,0.6,1,90
3410,979,2,2015-09-01,0.944444444,0.9,210,30
3411,979,3,2016-09-01,0.7777777779999999,0.9,210,30
3412,979,4,2017-10-01,0.73,0.9,210,30
3413,980,1,2014-09-01,1.0,0.6,1,90
3414,980,2,2015-09-01,0.6,0.9,210,30
3415,980,3,2016-09-01,0.75,0.9,210,30
3416,980,4,2017-10-01,0.73,0.9,210,30
3417,981,1,2014-09-01,0.0,0.6,1,90
3418,981,2,2015-09-01,1.0,0.9,210,30
3419,981,3,2016-09-01,1.0,0.9,210,30
3420,981,4,2017-10-01,0.73,0.9,210,30
3421,982,1,2014-09-01,0.380952381,0.6,1,90
3422,982,2,2015-09-01,0.875,0.9,210,30
3423,982,3,2016-09-01,0.857142857,0.9,210,30
3424,982,4,2017-10-01,0.73,0.9,210,30
3425,983,1,2014-09-01,0.444444444,0.6,1,90
3426,983,2,2015-09-01,0.444444444,0.9,210,30
3427,983,3,2016-09-01,0.5,0.9,210,30
3428,983,4,2017-10-01,0.73,0.9,210,30
3429,984,1,2014-09-01,0.0,0.6,1,90
3430,984,2,2015-09-01,0.857142857,0.9,210,30
3431,985,1,2015-09-01,0.0,0.9,210,30
3432,985,2,2016-09-01,0.75,0.9,210,30
3433,985,3,2017-10-01,0.73,0.9,210,30
3434,986,1,2014-09-01,0.5,0.6,1,90
3435,986,2,2015-09-01,0.947368421,0.9,210,30
3436,986,3,2016-09-01,0.681818182,0.9,210,30
3437,986,4,2017-10-01,0.73,0.9,210,30
3438,987,1,2014-09-01,0.621212121,0.6,1,90
3439,987,2,2015-09-01,0.884615385,0.9,210,30
3440,987,3,2016-09-01,0.914285714,0.9,210,30
3441,987,4,2017-10-01,0.73,0.9,210,30
3442,988,1,2014-09-01,0.545454545,0.6,1,90
3443,988,2,2015-09-01,0.8666666670000001,0.9,210,30
3444,988,3,2016-09-01,0.333333333,0.9,210,30
3445,988,4,2017-10-01,0.73,0.9,210,30
3446,989,1,2014-09-01,0.43243243200000003,0.6,1,90
3447,989,2,2015-09-01,0.75,0.9,210,30
3448,989,3,2016-09-01,0.520833333,0.9,210,30
3449,989,4,2017-10-01,0.73,0.9,210,30
3450,990,1,2014-09-01,0.409090909,0.6,1,90
3451,990,2,2015-09-01,0.6875,0.9,210,30
3452,990,3,2016-09-01,0.64516129,0.9,210,30
3453,990,4,2017-10-01,0.73,0.9,210,30
3454,992,1,2014-09-01,0.0,0.6,1,90
3455,992,2,2015-09-01,0.8,0.9,210,30
3456,992,3,2016-09-01,0.5,0.9,210,30
3457,992,4,2017-10-01,0.73,0.9,210,30
3458,993,1,2014-09-01,1.0,0.6,1,90
3459,993,2,2015-09-01,1.0,0.9,210,30
3460,993,3,2016-09-01,0.75,0.9,210,30
3461,993,4,2017-10-01,0.73,0.9,210,30
3462,994,1,2014-09-01,0.9,0.6,1,90
3463,994,2,2015-09-01,0.5625,0.9,210,30
3464,994,3,2016-09-01,0.7,0.9,210,30
3465,994,4,2017-10-01,0.73,0.9,210,30
3466,995,1,2014-09-01,1.0,0.6,1,90
3467,995,2,2015-09-01,1.0,0.9,210,30
3468,995,3,2016-09-01,1.0,0.9,210,30
3469,995,4,2017-10-01,0.73,0.9,210,30
3470,996,1,2014-09-01,0.0,0.6,1,90
3471,996,2,2015-09-01,1.0,0.9,210,30
3472,996,3,2016-09-01,1.0,0.9,210,30
3473,996,4,2017-09-01,0.8,0.9,210,30
3474,997,1,2014-09-01,1.0,0.6,1,90
3475,997,2,2015-09-01,1.0,0.9,210,30
3476,997,3,2016-09-01,1.0,0.9,210,30
3477,997,4,2017-09-01,0.8,0.9,210,30
3478,998,1,2014-09-01,0.571428571,0.6,1,90
3479,998,2,2015-09-01,1.0,0.9,210,30
3480,998,3,2016-09-01,0.875,0.9,210,30
3481,998,4,2017-09-01,0.8,0.9,210,30
3482,999,1,2014-09-01,0.538461538,0.6,1,90
3483,999,2,2015-09-01,0.931818182,0.9,210,30
3484,999,3,2016-09-01,0.636363636,0.9,210,30
3485,999,4,2017-09-01,0.8,0.9,210,30
3486,1000,1,2015-09-01,1.0,0.9,210,30
3487,1000,2,2016-09-01,1.0,0.9,210,30
3488,1000,3,2017-09-01,0.8,0.9,210,30
3489,1001,1,2016-09-01,0.0,0.9,210,30
3490,1001,2,2017-11-01,0.33,0.9,210,30
3491,1002,1,2014-09-01,0.333333333,0.6,1,90
3492,1002,2,2015-09-01,1.0,0.9,210,30
3493,1002,3,2016-09-01,0.666666667,0.9,210,30
3494,1002,4,2017-10-01,0.73,0.9,210,30
3495,1003,1,2014-09-01,0.28571428600000004,0.6,1,90
3496,1003,2,2015-09-01,1.0,0.9,210,30
3497,1003,3,2016-09-01,1.0,0.9,210,30
3498,1003,4,2017-10-01,0.73,0.9,210,30
3499,1004,1,2014-09-01,0.6,0.6,1,90
3500,1004,2,2015-09-01,0.8888888890000001,0.9,210,30
3501,1004,3,2016-09-01,0.857142857,0.9,210,30
3502,1004,4,2017-10-01,0.73,0.9,210,30
3503,1005,1,2014-09-01,0.538461538,0.6,1,90
3504,1005,2,2015-09-01,0.75,0.9,210,30
3505,1005,3,2016-09-01,0.8235294120000001,0.9,210,30
3506,1005,4,2017-10-01,0.73,0.9,210,30
3507,1006,1,2014-09-01,0.551724138,0.6,1,90
3508,1006,2,2015-09-01,0.8611111109999999,0.9,210,30
3509,1006,3,2016-09-01,0.7419354840000001,0.9,210,30
3510,1006,4,2017-10-01,0.73,0.9,210,30
3511,1008,1,2014-09-01,0.576923077,0.6,1,90
3512,1008,2,2015-09-01,0.793103448,0.9,210,30
3513,1008,3,2016-09-01,0.7419354840000001,0.9,210,30
3514,1008,4,2017-10-01,0.73,0.9,210,30
3515,1009,1,2014-09-01,0.666666667,0.6,1,90
3516,1009,2,2015-09-01,1.0,0.9,210,30
3517,1009,3,2016-09-01,0.666666667,0.9,210,30
3518,1009,4,2017-10-01,0.73,0.9,210,30
3519,1010,1,2014-09-01,0.8,0.6,1,90
3520,1010,2,2015-09-01,0.8,0.9,210,30
3521,1010,3,2016-09-01,0.4,0.9,210,30
3522,1010,4,2017-10-01,0.73,0.9,210,30
3523,1011,1,2014-09-01,0.5,0.6,1,90
3524,1011,2,2015-09-01,0.875,0.9,210,30
3525,1011,3,2016-09-01,0.851851852,0.9,210,30
3526,1011,4,2017-10-01,0.73,0.9,210,30
3527,1012,1,2014-09-01,1.0,0.6,1,90
3528,1012,2,2015-09-01,1.0,0.9,210,30
3529,1012,3,2016-09-01,1.0,0.9,210,30
3530,1012,4,2017-10-01,0.73,0.9,210,30
3531,1013,1,2014-09-01,1.0,0.6,1,90
3532,1013,2,2015-09-01,1.0,0.9,210,30
3533,1013,3,2016-09-01,1.0,0.9,210,30
3534,1013,4,2017-10-01,0.73,0.9,210,30
3535,1014,1,2014-09-01,1.0,0.6,1,90
3536,1014,2,2015-09-01,1.0,0.9,210,30
3537,1014,3,2016-09-01,1.0,0.9,210,30
3538,1014,4,2017-10-01,0.73,0.9,210,30
3539,1015,1,2014-09-01,1.0,0.6,1,90
3540,1015,2,2015-09-01,1.0,0.9,210,30
3541,1015,3,2016-09-01,0.0,0.9,210,30
3542,1015,4,2017-10-01,0.73,0.9,210,30
3543,1016,1,2014-09-01,1.0,0.6,1,90
3544,1016,2,2015-09-01,1.0,0.9,210,30
3545,1016,3,2016-09-01,0.5,0.9,210,30
3546,1016,4,2017-09-01,0.8,0.9,210,30
3547,1017,1,2014-09-01,1.0,0.6,1,90
3548,1017,2,2015-09-01,1.0,0.9,210,30
3549,1017,3,2016-09-01,1.0,0.9,210,30
3550,1017,4,2017-09-01,0.8,0.9,210,30
3551,1018,1,2014-09-01,0.5,0.6,1,90
3552,1018,2,2015-09-01,0.846153846,0.9,210,30
3553,1018,3,2016-09-01,0.75,0.9,210,30
3554,1018,4,2017-09-01,0.8,0.9,210,30
3555,1019,1,2014-09-01,0.7826086959999999,0.6,1,90
3556,1019,2,2015-09-01,0.96875,0.9,210,30
3557,1019,3,2016-09-01,0.8,0.9,210,30
3558,1019,4,2017-09-01,0.8,0.9,210,30
3559,1020,1,2014-09-01,0.46153846200000004,0.6,1,90
3560,1020,2,2015-09-01,0.9642857140000001,0.9,210,30
3561,1020,3,2016-09-01,0.62962963,0.9,210,30
3562,1020,4,2017-10-01,0.73,0.9,210,30
3563,1021,1,2014-09-01,0.833333333,0.6,1,90
3564,1021,2,2015-09-01,0.625,0.9,210,30
3565,1021,3,2016-09-01,0.0,0.9,210,30
3566,1021,4,2017-10-01,0.73,0.9,210,30
3567,1022,1,2014-09-01,0.25,0.6,1,90
3568,1022,2,2015-09-01,0.9285714290000001,0.9,210,30
3569,1022,3,2016-09-01,0.5,0.9,210,30
3570,1022,4,2017-10-01,0.73,0.9,210,30
3571,1023,1,2014-09-01,0.541666667,0.6,1,90
3572,1023,2,2015-09-01,0.815789474,0.9,210,30
3573,1023,3,2016-09-01,0.793103448,0.9,210,30
3574,1023,4,2017-10-01,0.73,0.9,210,30
3575,1026,1,2014-09-01,0.82,0.6,1,90
3576,1026,2,2015-09-01,0.938461538,0.9,210,30
3577,1026,3,2016-09-01,0.75862069,0.9,210,30
3578,1026,4,2017-10-01,0.73,0.9,210,30
3579,1027,1,2014-09-01,0.820895522,0.6,1,90
3580,1027,2,2015-09-01,0.886792453,0.9,210,30
3581,1027,3,2016-09-01,0.8214285709999999,0.9,210,30
3582,1027,4,2017-10-01,0.73,0.9,210,30
3583,1028,1,2014-09-01,1.0,0.6,1,90
3584,1028,2,2015-09-01,0.5,0.9,210,30
3585,1028,3,2016-09-01,0.0,0.9,210,30
3586,1028,4,2017-10-01,0.73,0.9,210,30
3587,1029,1,2014-09-01,1.0,0.6,1,90
3588,1029,2,2015-09-01,1.0,0.9,210,30
3589,1029,3,2016-09-01,1.0,0.9,210,30
3590,1029,4,2017-10-01,0.73,0.9,210,30
3591,1030,1,2016-09-01,0.0,0.9,210,30
3592,1030,2,2017-10-01,0.73,0.9,210,30
3593,1031,1,2014-09-01,1.0,0.6,1,90
3594,1031,2,2015-09-01,1.0,0.9,210,30
3595,1031,3,2016-09-01,0.75,0.9,210,30
3596,1031,4,2017-09-01,0.8,0.9,210,30
3597,1032,1,2014-09-01,1.0,0.6,1,90
3598,1032,2,2015-09-01,0.5,0.9,210,30
3599,1032,3,2016-09-01,1.0,0.9,210,30
3600,1032,4,2017-09-01,0.8,0.9,210,30
3601,1033,1,2015-09-01,0.333333333,0.9,210,30
3602,1035,1,2014-09-01,0.0,0.6,1,90
3603,1035,2,2015-09-01,0.0,0.9,210,30
3604,1036,1,2014-09-01,0.583333333,0.6,1,90
3605,1036,2,2015-09-01,0.666666667,0.9,210,30
3606,1036,3,2016-09-01,0.818181818,0.9,210,30
3607,1036,4,2017-10-01,0.73,0.9,210,30
3608,1037,1,2014-09-01,0.549295775,0.6,1,90
3609,1037,2,2015-09-01,0.9673913040000001,0.9,210,30
3610,1037,3,2016-09-01,0.727272727,0.9,210,30
3611,1037,4,2017-10-01,0.73,0.9,210,30
3612,1038,1,2014-09-01,0.6,0.6,1,90
3613,1038,2,2015-09-01,0.615384615,0.9,210,30
3614,1038,3,2016-09-01,0.916666667,0.9,210,30
3615,1038,4,2017-10-01,0.73,0.9,210,30
3616,1039,1,2014-09-01,0.588235294,0.6,1,90
3617,1039,2,2015-09-01,0.84,0.9,210,30
3618,1039,3,2016-09-01,0.85106383,0.9,210,30
3619,1039,4,2017-10-01,0.73,0.9,210,30
3620,1040,1,2014-09-01,0.25,0.6,1,90
3621,1040,2,2015-09-01,1.0,0.9,210,30
3622,1040,3,2016-09-01,0.8,0.9,210,30
3623,1040,4,2017-10-01,0.73,0.9,210,30
3624,1043,1,2014-09-01,0.9411764709999999,0.6,1,90
3625,1043,2,2015-09-01,0.9259259259999999,0.9,210,30
3626,1043,3,2016-09-01,0.523809524,0.9,210,30
3627,1043,4,2017-10-01,0.73,0.9,210,30
3628,1044,1,2014-09-01,1.0,0.6,1,90
3629,1044,2,2015-09-01,1.0,0.9,210,30
3630,1044,3,2016-09-01,1.0,0.9,210,30
3631,1044,4,2017-10-01,0.73,0.9,210,30
3632,1045,1,2014-09-01,0.0,0.6,1,90
3633,1045,2,2015-09-01,1.0,0.9,210,30
3634,1045,3,2016-09-01,0.0,0.9,210,30
3635,1045,4,2017-10-01,0.73,0.9,210,30
3636,1046,1,2014-09-01,0.5,0.6,1,90
3637,1046,2,2015-09-01,0.833333333,0.9,210,30
3638,1046,3,2016-09-01,0.4,0.9,210,30
3639,1046,4,2017-10-01,0.73,0.9,210,30
3640,1047,1,2014-09-01,1.0,0.6,1,90
3641,1047,2,2015-09-01,1.0,0.9,210,30
3642,1047,3,2016-09-01,0.5,0.9,210,30
3643,1047,4,2017-10-01,0.73,0.9,210,30
3644,1048,1,2014-09-01,1.0,0.6,1,90
3645,1048,2,2015-09-01,1.0,0.9,210,30
3646,1048,3,2016-09-01,0.0,0.9,210,30
3647,1048,4,2017-10-01,0.73,0.9,210,30
3648,1049,1,2014-09-01,0.0,0.6,1,90
3649,1049,2,2015-09-01,0.0,0.9,210,30
3650,1050,1,2014-09-01,1.0,0.6,1,90
3651,1050,2,2015-09-01,1.0,0.9,210,30
3652,1050,3,2016-09-01,1.0,0.9,210,30
3653,1050,4,2017-09-01,0.8,0.9,210,30
3654,1051,1,2014-09-01,0.833333333,0.6,1,90
3655,1051,2,2015-09-01,0.666666667,0.9,210,30
3656,1051,3,2016-09-01,0.454545455,0.9,210,30
3657,1051,4,2017-09-01,0.8,0.9,210,30
3658,1053,1,2014-09-01,0.0,0.6,1,90
3659,1053,2,2015-09-01,0.5,0.9,210,30
3660,1053,3,2016-09-01,1.0,0.9,210,30
3661,1053,4,2017-11-01,0.33,0.9,210,30
3662,1054,1,2014-09-01,0.324324324,0.6,1,90
3663,1054,2,2015-09-01,0.825,0.9,210,30
3664,1054,3,2016-09-01,0.7692307690000001,0.9,210,30
3665,1054,4,2017-10-01,0.73,0.9,210,30
3666,1055,1,2014-09-01,0.5,0.6,1,90
3667,1055,2,2015-09-01,0.7758620690000001,0.9,210,30
3668,1055,3,2016-09-01,0.76,0.9,210,30
3669,1055,4,2017-10-01,0.73,0.9,210,30
3670,1059,1,2014-09-01,0.75,0.6,1,90
3671,1059,2,2015-09-01,1.0,0.9,210,30
3672,1059,3,2016-09-01,0.5,0.9,210,30
3673,1059,4,2017-10-01,0.73,0.9,210,30
3674,1060,1,2014-09-01,0.7692307690000001,0.6,1,90
3675,1060,2,2015-09-01,0.857142857,0.9,210,30
3676,1060,3,2016-09-01,0.75,0.9,210,30
3677,1060,4,2017-10-01,0.73,0.9,210,30
3678,1061,1,2014-09-01,0.5,0.6,1,90
3679,1061,2,2015-09-01,1.0,0.9,210,30
3680,1061,3,2016-09-01,1.0,0.9,210,30
3681,1061,4,2017-09-01,0.8,0.9,210,30
3682,1062,1,2014-09-01,0.6,0.6,1,90
3683,1062,2,2015-09-01,0.8,0.9,210,30
3684,1062,3,2016-09-01,0.8,0.9,210,30
3685,1062,4,2017-09-01,0.8,0.9,210,30
3686,1063,1,2014-09-01,0.5,0.6,1,90
3687,1063,2,2015-09-01,0.5,0.9,210,30
3688,1063,3,2016-09-01,0.0,0.9,210,30
3689,1063,4,2017-09-01,0.8,0.9,210,30
3690,1064,1,2014-09-01,0.5555555560000001,0.6,1,90
3691,1064,2,2015-09-01,0.7,0.9,210,30
