,event,fulldate,cov_all,grid_cell
3528,1,2015-11-19,0.315789473684211,919
3529,2,2016-01-28,0.157894736842105,919
3530,3,2016-12-07,0.0,919
3531,4,2017-01-25,0.0,919
3532,1,2015-11-18,0.549295774647887,920
3533,2,2016-01-27,0.457746478873239,920
3534,3,2016-12-08,0.464788732394366,920
3535,4,2017-01-30,0.556338028169014,920
3536,1,2015-11-18,0.427272727272727,921
3537,2,2016-01-27,0.30909090909090897,921
3538,3,2016-12-08,0.390909090909091,921
3539,4,2017-01-30,0.490909090909091,921
3540,1,2015-11-19,0.833333333333333,922
3541,2,2016-01-28,0.833333333333333,922
3542,3,2016-12-07,0.0,922
3543,4,2017-01-25,0.0,922
3544,1,2015-11-18,0.0,923
3545,2,2016-01-26,0.0,923
3546,3,2016-12-20,1.0,923
3547,4,2017-01-25,0.0,923
3548,1,2015-11-25,0.14285714285714302,924
3549,2,2016-01-21,0.0,924
3550,3,2016-12-03,0.7142857142857142,924
3551,4,2017-01-25,0.0,924
3552,1,2015-11-18,0.0,925
3553,2,2016-01-26,0.0,925
3554,3,2016-12-03,0.25,925
3555,4,2017-02-09,0.25,925
3556,1,2015-11-18,0.0,926
3557,2,2016-02-02,0.555555555555556,926
3558,3,2016-12-16,0.444444444444444,926
3559,4,2017-02-09,0.555555555555556,926
3560,1,2015-11-12,0.56,927
3561,2,2016-01-21,0.36,927
3562,3,2016-12-09,0.24,927
3563,4,2017-01-21,0.4,927
3564,1,2015-11-18,0.0,928
3565,2,2016-01-26,0.0,928
3566,3,2016-12-07,0.0,928
3567,4,2017-02-02,0.125,928
3568,1,2015-11-24,0.337078651685393,929
3569,2,2016-01-23,0.16853932584269699,929
3570,3,2016-12-03,0.404494382022472,929
3571,4,2017-01-20,0.247191011235955,929
3572,1,2015-11-14,0.41322314049586795,930
3573,2,2016-01-23,0.31404958677685996,930
3574,3,2016-12-03,0.44628099173553704,930
3575,4,2017-01-21,0.49586776859504106,930
3576,1,2015-11-12,0.46428571428571397,931
3577,2,2016-01-20,0.30357142857142894,931
3578,3,2016-12-03,0.28571428571428603,931
3579,4,2017-01-20,0.23214285714285698,931
3580,1,2015-11-11,0.49276859504132203,932
3581,2,2016-01-20,0.277892561983471,932
3582,3,2016-12-02,0.421487603305785,932
3583,4,2017-01-19,0.41425619834710703,932
3584,1,2015-11-11,0.515923566878981,933
3585,2,2016-01-20,0.248407643312102,933
3586,3,2016-12-02,0.445859872611465,933
3587,4,2017-01-18,0.337579617834395,933
3588,1,2015-11-14,0.6,934
3589,2,2016-01-22,0.6,934
3590,3,2016-12-14,0.6,934
3591,4,2017-01-27,0.6,934
3592,1,2015-11-14,0.56,935
3593,2,2016-01-22,0.4,935
3594,3,2016-12-14,0.36,935
3595,4,2017-01-18,0.28,935
3596,1,2015-11-14,0.362745098039216,936
3597,2,2016-01-19,0.23529411764705901,936
3598,3,2016-12-14,0.480392156862745,936
3599,4,2017-01-18,0.3921568627450979,936
3600,1,2015-11-14,0.522292993630573,937
3601,2,2016-01-19,0.535031847133758,937
3602,3,2016-12-14,0.624203821656051,937
3603,4,2017-01-18,0.6050955414012739,937
3604,1,2015-11-14,0.41025641025640996,938
3605,2,2016-02-01,0.3974358974358971,938
3606,3,2016-12-14,0.576923076923077,938
3607,4,2017-01-19,0.5,938
3608,1,2015-11-23,0.28333333333333305,939
3609,2,2016-02-01,0.21666666666666698,939
3610,3,2016-12-14,0.4,939
3611,4,2017-01-27,0.46666666666666706,939
3612,1,2015-11-24,0.25,940
3613,2,2016-01-20,0.25,940
3614,3,2016-12-05,0.25,940
3615,4,2017-01-19,0.107142857142857,940
3616,1,2015-11-18,0.0,941
3617,2,2016-01-26,0.0,941
3618,3,2016-12-05,0.833333333333333,941
3619,4,2017-02-08,0.5,941
3620,1,2015-11-16,0.28571428571428603,942
3621,2,2016-01-26,0.17142857142857096,942
3622,3,2016-12-07,0.34285714285714297,942
3623,4,2017-01-19,0.48571428571428604,942
3624,1,2015-11-16,0.5,943
3625,2,2016-01-25,0.25,943
3626,3,2016-12-06,0.5,943
3627,4,2017-01-19,0.32142857142857106,943
3628,1,2015-11-16,0.621621621621622,944
3629,2,2016-01-25,0.351351351351351,944
3630,3,2016-12-07,0.027027027027027,944
3631,4,2017-02-08,0.24324324324324303,944
3632,1,2015-11-16,0.444444444444444,945
3633,2,2016-01-26,0.0,945
3634,3,2016-12-17,0.444444444444444,945
3635,4,2017-02-08,0.222222222222222,945
3636,1,2015-11-16,0.25,946
3637,2,2016-01-26,0.0,946
3638,3,2016-12-20,0.25,946
3639,4,2017-02-08,0.75,946
3640,1,2015-11-16,0.5,947
3641,2,2016-01-25,0.0,947
3642,3,2016-12-06,0.681818181818182,947
3643,4,2017-01-19,0.681818181818182,947
3644,1,2015-11-17,0.625,948
3645,2,2016-01-26,0.0,948
3646,3,2016-12-06,0.125,948
3647,4,2017-01-20,0.125,948
3648,1,2015-11-16,0.48780487804878003,949
3649,2,2016-01-25,0.48780487804878003,949
3650,3,2016-12-06,0.43902439024390205,949
3651,4,2017-01-20,0.463414634146341,949
3652,1,2015-11-16,0.33333333333333304,950
3653,2,2016-01-26,0.0,950
3654,3,2016-12-06,0.833333333333333,950
3655,4,2017-01-20,0.33333333333333304,950
3656,1,2015-11-16,0.46875,951
3657,2,2016-01-25,0.359375,951
3658,3,2016-12-06,0.5625,951
3659,4,2017-01-20,0.5,951
3660,1,2015-11-18,0.130434782608696,952
3661,2,2016-01-25,0.0869565217391304,952
3662,3,2016-12-06,0.34782608695652195,952
3663,4,2017-01-21,0.456521739130435,952
3664,1,2015-11-17,0.8,953
3665,2,2016-01-26,0.0,953
3666,3,2016-12-10,0.2,953
3667,4,2017-01-21,0.0,953
3668,1,2015-11-18,0.0,954
3669,2,2016-01-26,0.0,954
3670,3,2016-12-06,0.0,954
3671,4,2017-01-21,0.4,954
3672,1,2015-11-18,0.33333333333333304,955
3673,2,2016-01-26,0.0,955
3674,3,2016-12-10,0.666666666666667,955
3675,4,2017-01-20,0.666666666666667,955
3676,1,2015-11-25,0.7142857142857142,956
3677,2,2016-01-21,0.0,956
3678,3,2016-12-03,0.28571428571428603,956
3679,4,2017-01-25,0.0,956
3680,1,2015-11-18,0.33333333333333304,957
3681,2,2016-02-02,0.5,957
3682,3,2016-12-16,0.166666666666667,957
3683,4,2017-02-09,0.666666666666667,957
3684,1,2015-11-18,0.0,958
3685,2,2016-02-02,0.0,958
3686,3,2016-12-03,0.33333333333333304,958
3687,4,2017-02-09,0.166666666666667,958
3688,1,2015-11-11,0.261538461538462,959
3689,2,2016-01-20,0.261538461538462,959
3690,3,2016-12-03,0.33846153846153804,959
3691,4,2017-02-08,0.33846153846153804,959
3692,1,2015-11-11,0.591549295774648,960
3693,2,2016-01-20,0.436619718309859,960
3694,3,2016-12-03,0.5211267605633799,960
3695,4,2017-01-21,0.5211267605633799,960
3696,1,2015-11-18,0.45454545454545503,961
3697,2,2016-01-20,0.0,961
3698,3,2016-12-03,0.818181818181818,961
3699,4,2017-01-20,0.818181818181818,961
3700,1,2015-11-11,0.546511627906977,962
3701,2,2016-01-20,0.38372093023255793,962
3702,3,2016-12-03,0.41860465116279105,962
3703,4,2017-01-18,0.44186046511627897,962
3704,1,2015-11-11,0.5048543689320389,963
3705,2,2016-01-20,0.37378640776699,963
3706,3,2016-12-03,0.480582524271845,963
3707,4,2017-01-18,0.42718446601941706,963
3708,1,2015-11-11,0.427536231884058,964
3709,2,2016-01-20,0.33333333333333304,964
3710,3,2016-12-02,0.557971014492754,964
3711,4,2017-01-18,0.514492753623188,964
3712,1,2015-11-11,0.28571428571428603,965
3713,2,2016-02-04,0.28571428571428603,965
3714,3,2016-12-03,0.42857142857142894,965
3715,4,2017-01-25,0.28571428571428603,965
3716,1,2015-11-10,0.45278969957081494,966
3717,2,2016-01-19,0.28755364806867,966
3718,3,2016-12-15,0.412017167381974,966
3719,4,2017-01-18,0.5171673819742489,966
3720,1,2015-11-10,0.4781341107871721,967
3721,2,2016-01-19,0.250728862973761,967
3722,3,2016-12-14,0.381924198250729,967
3723,4,2017-01-18,0.3906705539358599,967
3724,1,2015-11-10,0.584269662921348,968
3725,2,2016-01-19,0.44943820224719105,968
3726,3,2016-12-15,0.4606741573033711,968
3727,4,2017-01-19,0.4606741573033711,968
3728,1,2015-11-14,0.6896551724137929,969
3729,2,2016-01-19,0.413793103448276,969
3730,3,2016-12-14,0.5517241379310339,969
3731,4,2017-01-18,0.413793103448276,969
3732,1,2015-11-18,0.0,970
3733,2,2016-01-26,0.0,970
3734,3,2016-12-07,0.0,970
3735,4,2017-01-25,0.0,970
3736,1,2015-11-18,0.125,971
3737,2,2016-01-30,0.0,971
3738,3,2016-12-05,0.25,971
3739,4,2017-01-25,0.0,971
3740,1,2015-11-24,0.625,972
3741,2,2016-01-30,0.5,972
3742,3,2016-12-05,0.625,972
3743,4,2017-01-25,0.0,972
3744,1,2015-11-24,0.39189189189189205,973
3745,2,2016-01-30,0.0405405405405405,973
3746,3,2016-12-05,0.189189189189189,973
3747,4,2017-02-08,0.283783783783784,973
3748,1,2015-11-20,0.354838709677419,974
3749,2,2016-01-23,0.0645161290322581,974
3750,3,2016-12-05,0.419354838709677,974
3751,4,2017-02-08,0.45161290322580605,974
3752,1,2015-11-16,0.666666666666667,975
3753,2,2016-01-26,0.0,975
3754,3,2016-12-08,0.0,975
3755,4,2017-01-19,0.666666666666667,975
3756,1,2015-11-16,0.407407407407407,976
3757,2,2016-01-25,0.296296296296296,976
3758,3,2016-12-07,0.25925925925925897,976
3759,4,2017-01-19,0.33333333333333304,976
3760,1,2015-11-16,0.7105263157894741,977
3761,2,2016-01-25,0.526315789473684,977
3762,3,2016-12-07,0.763157894736842,977
3763,4,2017-01-19,0.7894736842105259,977
3764,1,2015-11-16,0.590909090909091,978
3765,2,2016-01-25,0.31818181818181795,978
3766,3,2016-12-07,0.7272727272727271,978
3767,4,2017-01-19,0.681818181818182,978
3768,1,2015-11-16,0.5645161290322579,979
3769,2,2016-01-25,0.193548387096774,979
3770,3,2016-12-06,0.37096774193548404,979
3771,4,2017-01-19,0.46774193548387105,979
3772,1,2015-11-16,0.564102564102564,980
3773,2,2016-01-25,0.6923076923076921,980
3774,3,2016-12-07,0.538461538461538,980
3775,4,2017-01-20,0.666666666666667,980
3776,1,2015-11-11,0.65,981
3777,2,2016-01-30,0.3,981
3778,3,2016-12-03,0.45,981
3779,4,2017-01-20,0.6,981
3780,1,2015-11-11,0.55625,982
3781,2,2016-01-20,0.4375,982
3782,3,2016-12-03,0.58125,982
3783,4,2017-01-20,0.5125,982
3784,1,2015-11-11,0.413793103448276,983
3785,2,2016-01-20,0.293103448275862,983
3786,3,2016-12-03,0.568965517241379,983
3787,4,2017-01-20,0.37931034482758597,983
3788,1,2015-11-14,0.916666666666667,984
3789,2,2016-01-26,0.0833333333333333,984
3790,3,2016-12-07,0.0,984
3791,4,2017-01-25,0.0,984
3792,1,2015-11-18,1.0,985
3793,2,2016-01-26,0.0,985
3794,3,2016-12-07,0.0,985
3795,4,2017-01-25,0.0,985
3796,1,2015-11-11,0.511764705882353,986
3797,2,2016-01-20,0.429411764705882,986
3798,3,2016-12-03,0.44705882352941206,986
3799,4,2017-01-18,0.47058823529411803,986
3800,1,2015-11-11,0.548936170212766,987
3801,2,2016-01-20,0.38936170212765997,987
3802,3,2016-12-03,0.47234042553191496,987
3803,4,2017-01-19,0.47659574468085103,987
3804,1,2015-11-10,0.34482758620689696,988
3805,2,2016-01-19,0.327586206896552,988
3806,3,2016-12-14,0.413793103448276,988
3807,4,2017-01-21,0.46551724137930994,988
3808,1,2015-11-10,0.414035087719298,989
3809,2,2016-01-19,0.23859649122807,989
3810,3,2016-12-15,0.39649122807017495,989
3811,4,2017-01-19,0.431578947368421,989
3812,1,2015-11-15,0.36464088397790095,990
3813,2,2016-01-19,0.29281767955801097,990
3814,3,2016-12-14,0.45303867403314896,990
3815,4,2017-01-19,0.546961325966851,990
3816,1,2015-11-18,0.15,992
3817,2,2016-01-20,0.0,992
3818,3,2016-12-05,0.15,992
3819,4,2017-02-09,0.35,992
3820,1,2015-11-24,0.3958333333333329,993
3821,2,2016-01-26,0.166666666666667,993
3822,3,2016-12-05,0.4583333333333329,993
3823,4,2017-01-17,0.33333333333333304,993
3824,1,2015-11-16,0.5645161290322579,994
3825,2,2016-01-26,0.354838709677419,994
3826,3,2016-12-07,0.548387096774194,994
3827,4,2017-01-19,0.580645161290323,994
3828,1,2015-11-16,0.916666666666667,995
3829,2,2016-01-26,0.4166666666666671,995
3830,3,2016-12-07,0.666666666666667,995
3831,4,2017-01-19,0.583333333333333,995
3832,1,2015-11-18,0.4,996
3833,2,2016-01-28,0.2,996
3834,3,2016-12-05,0.8,996
3835,4,2017-02-08,0.6,996
3836,1,2015-11-18,0.7674418604651159,997
3837,2,2016-01-28,0.465116279069767,997
3838,3,2016-12-08,0.6511627906976739,997
3839,4,2017-02-08,0.697674418604651,997
3840,1,2015-11-19,0.4868421052631579,998
3841,2,2016-01-27,0.23684210526315802,998
3842,3,2016-12-08,0.34210526315789497,998
3843,4,2017-02-06,0.421052631578947,998
3844,1,2015-11-18,0.504970178926441,999
3845,2,2016-01-27,0.31212723658051694,999
3846,3,2016-12-08,0.31212723658051694,999
3847,4,2017-02-06,0.36779324055666,999
3848,1,2015-11-19,0.33333333333333304,1000
3849,2,2016-01-26,0.0,1000
3850,3,2016-12-08,0.393939393939394,1000
3851,4,2017-02-07,0.33333333333333304,1000
3852,1,2015-11-18,0.0,1001
3853,2,2016-01-26,0.0,1001
3854,3,2016-12-07,0.0,1001
3855,4,2017-02-09,0.5,1001
3856,1,2015-11-14,0.45454545454545503,1002
3857,2,2016-01-26,0.45454545454545503,1002
3858,3,2016-12-10,0.545454545454545,1002
3859,4,2017-01-20,0.5,1002
3860,1,2015-11-14,0.293103448275862,1003
3861,2,2016-01-20,0.31034482758620696,1003
3862,3,2016-12-05,0.5344827586206901,1003
3863,4,2017-01-21,0.293103448275862,1003
3864,1,2015-11-14,0.432432432432432,1004
3865,2,2016-01-30,0.27027027027027,1004
3866,3,2016-12-03,0.189189189189189,1004
3867,4,2017-01-20,0.297297297297297,1004
3868,1,2015-11-12,0.509259259259259,1005
3869,2,2016-01-21,0.19444444444444395,1005
3870,3,2016-12-05,0.45370370370370394,1005
3871,4,2017-01-17,0.25925925925925897,1005
3872,1,2015-11-12,0.512437810945274,1006
3873,2,2016-01-21,0.348258706467662,1006
3874,3,2016-12-05,0.507462686567164,1006
3875,4,2017-01-17,0.46766169154228904,1006
3876,1,2015-11-11,0.45054945054945095,1008
3877,2,2016-01-20,0.33516483516483503,1008
3878,3,2016-12-03,0.46703296703296704,1008
3879,4,2017-01-19,0.47252747252747296,1008
3880,1,2015-11-11,0.4166666666666671,1009
3881,2,2016-01-20,0.33333333333333304,1009
3882,3,2016-12-03,0.5,1009
3883,4,2017-01-19,0.5,1009
3884,1,2015-11-14,0.5,1010
3885,2,2016-01-20,0.4583333333333329,1010
3886,3,2016-12-06,0.625,1010
3887,4,2017-01-19,0.583333333333333,1010
3888,1,2015-11-14,0.41584158415841604,1011
3889,2,2016-01-20,0.198019801980198,1011
3890,3,2016-12-06,0.391089108910891,1011
3891,4,2017-01-19,0.341584158415842,1011
3892,1,2015-11-16,0.48,1012
3893,2,2016-01-26,0.24,1012
3894,3,2016-12-05,0.52,1012
3895,4,2017-01-31,0.08,1012
3896,1,2015-11-16,0.444444444444444,1013
3897,2,2016-01-26,0.222222222222222,1013
3898,3,2016-12-05,0.222222222222222,1013
3899,4,2017-01-17,0.666666666666667,1013
3900,1,2015-11-25,1.0,1014
3901,2,2016-01-26,0.0,1014
3902,3,2016-12-07,0.5,1014
3903,4,2017-02-06,0.5,1014
3904,1,2015-11-18,0.47368421052631604,1015
3905,2,2016-01-26,0.10526315789473699,1015
3906,3,2016-12-07,0.47368421052631604,1015
3907,4,2017-02-06,0.47368421052631604,1015
3908,1,2015-11-18,0.37931034482758597,1016
3909,2,2016-01-28,0.0344827586206897,1016
3910,3,2016-12-05,0.34482758620689696,1016
3911,4,2017-02-06,0.27586206896551696,1016
3912,1,2015-11-18,0.4,1017
3913,2,2016-01-28,0.4,1017
3914,3,2016-12-17,0.266666666666667,1017
3915,4,2017-02-08,0.4,1017
3916,1,2015-11-19,0.491803278688525,1018
3917,2,2016-02-04,0.163934426229508,1018
3918,3,2016-12-08,0.31147540983606603,1018
3919,4,2017-02-06,0.31147540983606603,1018
3920,1,2015-11-19,0.5,1019
3921,2,2016-01-28,0.326446280991736,1019
3922,3,2016-12-08,0.442148760330579,1019
3923,4,2017-02-06,0.433884297520661,1019
3924,1,2015-11-11,0.36470588235294105,1020
3925,2,2016-01-30,0.38235294117647106,1020
3926,3,2016-12-09,0.44117647058823495,1020
3927,4,2017-01-20,0.4529411764705879,1020
3928,1,2015-11-24,0.6190476190476191,1021
3929,2,2016-01-30,0.0952380952380952,1021
3930,3,2016-12-08,0.23809523809523803,1021
3931,4,2017-01-21,0.14285714285714302,1021
3932,1,2015-11-12,0.581818181818182,1022
3933,2,2016-01-21,0.23636363636363603,1022
3934,3,2016-12-05,0.327272727272727,1022
3935,4,2017-01-17,0.6,1022
3936,1,2015-11-12,0.5963855421686751,1023
3937,2,2016-01-21,0.33734939759036103,1023
3938,3,2016-12-05,0.602409638554217,1023
3939,4,2017-01-17,0.457831325301205,1023
3940,1,2015-11-10,0.46153846153846206,1026
3941,2,2016-01-19,0.302387267904509,1026
3942,3,2016-12-07,0.339522546419098,1026
3943,4,2017-01-18,0.384615384615385,1026
3944,1,2015-11-14,0.381226053639847,1027
3945,2,2016-01-20,0.28352490421455895,1027
3946,3,2016-12-06,0.45977011494252895,1027
3947,4,2017-01-18,0.48850574712643696,1027
3948,1,2015-11-16,0.409090909090909,1028
3949,2,2016-01-26,0.272727272727273,1028
3950,3,2016-12-06,0.0454545454545455,1028
3951,4,2017-01-17,0.8636363636363641,1028
3952,1,2015-11-16,0.511627906976744,1029
3953,2,2016-01-26,0.348837209302326,1029
3954,3,2016-12-05,0.37209302325581395,1029
3955,4,2017-01-17,0.48837209302325607,1029
3956,1,2015-11-18,0.0,1030
3957,2,2016-01-26,0.0,1030
3958,3,2016-12-07,0.625,1030
3959,4,2017-02-06,0.125,1030
3960,1,2015-11-17,0.5714285714285711,1031
3961,2,2016-02-04,0.14285714285714302,1031
3962,3,2016-12-05,0.523809523809524,1031
3963,4,2017-01-25,0.523809523809524,1031
3964,1,2015-11-18,0.3125,1032
3965,2,2016-01-26,0.25,1032
3966,3,2016-12-17,0.1875,1032
3967,4,2017-01-25,0.1875,1032
3968,1,2015-11-16,0.666666666666667,1033
3969,2,2016-01-26,0.0,1033
3970,3,2016-12-07,0.0,1033
3971,4,2017-01-25,0.0,1033
3972,1,2015-11-18,0.0,1035
3973,2,2016-01-22,0.125,1035
3974,3,2016-12-07,0.0,1035
3975,4,2017-01-25,0.0,1035
3976,1,2015-11-11,0.566666666666667,1036
3977,2,2016-01-20,0.316666666666667,1036
3978,3,2016-12-06,0.633333333333333,1036
3979,4,2017-01-17,0.566666666666667,1036
3980,1,2015-11-11,0.47648261758691207,1037
3981,2,2016-01-20,0.421267893660532,1037
3982,3,2016-12-05,0.505112474437628,1037
3983,4,2017-01-17,0.6053169734151329,1037
3984,1,2015-11-12,0.543859649122807,1038
3985,2,2016-01-21,0.315789473684211,1038
3986,3,2016-12-05,0.56140350877193,1038
3987,4,2017-01-17,0.56140350877193,1038
3988,1,2015-11-12,0.4701492537313429,1039
3989,2,2016-01-21,0.253731343283582,1039
3990,3,2016-12-05,0.5,1039
3991,4,2017-01-17,0.41791044776119396,1039
3992,1,2015-11-12,0.555555555555556,1040
3993,2,2016-01-21,0.0,1040
3994,3,2016-12-05,0.444444444444444,1040
3995,4,2017-01-17,0.33333333333333304,1040
4000,1,2015-11-10,0.52991452991453,1043
4001,2,2016-01-19,0.12820512820512803,1043
4002,3,2016-12-07,0.376068376068376,1043
4003,4,2017-01-18,0.307692307692308,1043
4004,1,2015-11-10,0.5,1044
4005,2,2016-01-26,0.0,1044
4006,3,2016-12-07,0.46428571428571397,1044
4007,4,2017-01-18,0.6071428571428571,1044
4008,1,2015-11-18,0.0,1045
4009,2,2016-01-26,0.33333333333333304,1045
4010,3,2016-12-07,0.0,1045
4011,4,2017-01-25,0.0,1045
4012,1,2015-11-16,0.48,1046
4013,2,2016-01-26,0.36,1046
4014,3,2016-12-05,0.32,1046
4015,4,2017-01-31,0.48,1046
4016,1,2015-11-16,0.7692307692307689,1047
4017,2,2016-01-26,0.538461538461538,1047
4018,3,2016-12-05,0.538461538461538,1047
4019,4,2017-02-06,0.538461538461538,1047
4020,1,2015-11-16,1.0,1048
4021,2,2016-01-26,0.2,1048
4022,3,2016-12-07,0.0,1048
4023,4,2017-02-01,0.6,1048
4024,1,2015-11-16,0.5,1049
4025,2,2016-01-26,0.0,1049
4026,3,2016-12-06,0.25,1049
4027,4,2017-01-20,0.25,1049
4028,1,2015-11-17,0.75,1050
4029,2,2016-02-04,0.625,1050
4030,3,2016-12-05,0.375,1050
4031,4,2017-01-25,0.0,1050
4032,1,2015-11-16,0.426829268292683,1051
4033,2,2016-01-26,0.158536585365854,1051
4034,3,2016-12-06,0.43902439024390205,1051
4035,4,2017-01-25,0.304878048780488,1051
4036,1,2015-11-18,0.0,1053
4037,2,2016-01-22,0.6363636363636359,1053
4038,3,2016-12-17,0.0909090909090909,1053
4039,4,2017-01-25,0.0,1053
4040,1,2015-11-12,0.549356223175966,1054
4041,2,2016-01-21,0.34763948497854097,1054
4042,3,2016-12-05,0.5150214592274679,1054
4043,4,2017-01-21,0.48068669527897,1054
4044,1,2015-11-11,0.53015873015873,1055
4045,2,2016-01-20,0.38730158730158704,1055
4046,3,2016-12-05,0.549206349206349,1055
4047,4,2017-01-17,0.495238095238095,1055
4048,1,2015-11-14,0.733333333333333,1059
4049,2,2016-01-23,0.4333333333333329,1059
4050,3,2016-12-07,0.33333333333333304,1059
4051,4,2017-01-21,0.3,1059
4052,1,2015-11-10,0.4479166666666671,1060
4053,2,2016-01-19,0.208333333333333,1060
4054,3,2016-12-07,0.21875,1060
4055,4,2017-01-18,0.197916666666667,1060
4056,1,2015-11-16,0.545454545454545,1061
4057,2,2016-01-26,0.272727272727273,1061
4058,3,2016-12-17,0.45454545454545503,1061
4059,4,2017-01-25,0.0,1061
4060,1,2015-11-16,0.5,1062
4061,2,2016-01-26,0.03125,1062
4062,3,2016-12-05,0.625,1062
4063,4,2017-01-25,0.3125,1062
4064,1,2015-11-18,0.0,1063
4065,2,2016-01-26,0.222222222222222,1063
4066,3,2016-12-07,0.0,1063
4067,4,2017-01-25,0.222222222222222,1063
4068,1,2015-11-12,0.42592592592592604,1064
4069,2,2016-01-21,0.296296296296296,1064
4070,3,2016-12-02,0.37037037037037,1064
4071,4,2017-01-21,0.351851851851852,1064
4072,1,2015-11-10,0.46666666666666706,1067
4073,2,2016-01-19,0.3,1067
4074,3,2016-12-12,0.3666666666666671,1067
4075,4,2017-01-18,0.733333333333333,1067
4076,1,2015-11-18,0.0,1068
4077,2,2016-01-26,0.0,1068
4078,3,2016-12-07,0.0,1068
4079,4,2017-01-19,1.0,1068
4080,1,2015-11-18,0.0,1069
4081,2,2016-01-26,0.0,1069
4082,3,2016-12-07,0.0,1069
4083,4,2017-01-19,1.0,1069
4084,1,2015-11-16,0.263157894736842,1070
4085,2,2016-01-26,0.157894736842105,1070
4086,3,2016-12-05,0.526315789473684,1070
4087,4,2017-02-06,0.21052631578947398,1070
4088,1,2015-11-16,0.47058823529411803,1071
4089,2,2016-01-25,0.33823529411764697,1071
4090,3,2016-12-05,0.485294117647059,1071
4091,4,2017-01-25,0.308823529411765,1071
4092,1,2015-11-16,0.5227272727272729,1072
4093,2,2016-01-25,0.0454545454545455,1072
4094,3,2016-12-06,0.43181818181818205,1072
4095,4,2017-01-25,0.31818181818181795,1072
4096,1,2015-11-16,0.16,1079
4097,2,2016-02-01,0.08,1079
4098,3,2016-12-15,0.08,1079
4099,4,2017-01-19,0.52,1079
4100,1,2015-11-17,1.0,1080
4101,2,2016-01-26,0.0,1080
4102,3,2016-12-07,0.0,1080
4103,4,2017-01-25,0.0,1080
4104,1,2015-11-17,0.42857142857142894,1081
4105,2,2016-01-25,0.3571428571428571,1081
4106,3,2016-12-06,0.5,1081
4107,4,2017-01-18,0.42857142857142894,1081
4108,1,2015-11-16,0.42857142857142894,1082
4109,2,2016-01-26,0.0,1082
4110,3,2016-12-07,0.0,1082
4111,4,2017-01-28,0.42857142857142894,1082
4112,1,2015-11-16,0.575,1083
4113,2,2016-01-29,0.5,1083
4114,3,2016-12-06,0.45,1083
4115,4,2017-01-28,0.6,1083
4116,1,2015-11-16,0.576086956521739,1084
4117,2,2016-01-26,0.34782608695652195,1084
4118,3,2016-12-05,0.39130434782608703,1084
4119,4,2017-01-28,0.34782608695652195,1084
4120,1,2015-11-16,0.72,1085
4121,2,2016-01-26,0.08,1085
4122,3,2016-12-05,0.12,1085
4123,4,2017-02-06,0.08,1085
4124,1,2015-11-16,0.309278350515464,1089
4125,2,2016-01-23,0.0721649484536082,1089
4126,3,2016-12-06,0.19587628865979395,1089
4127,4,2017-01-21,0.525773195876289,1089
4128,1,2015-11-17,0.3571428571428571,1090
4129,2,2016-01-25,0.222222222222222,1090
4130,3,2016-12-06,0.42063492063492103,1090
4131,4,2017-01-18,0.5158730158730159,1090
4132,1,2015-11-25,0.13986013986014,1091
4133,2,2016-01-26,0.237762237762238,1091
4134,3,2016-12-06,0.43356643356643393,1091
4135,4,2017-01-18,0.5874125874125871,1091
4136,1,2015-11-17,0.5,1092
4137,2,2016-01-26,0.0,1092
4138,3,2016-12-07,0.0,1092
4139,4,2017-01-28,0.0,1092
4140,1,2015-11-18,1.0,1093
4141,2,2016-01-26,0.0,1093
4142,3,2016-12-07,0.0,1093
4143,4,2017-01-25,0.0,1093
4144,1,2015-11-16,0.375,1094
4145,2,2016-01-26,0.166666666666667,1094
4146,3,2016-12-06,0.4166666666666671,1094
4147,4,2017-02-06,0.25,1094
4148,1,2015-11-16,0.44594594594594605,1095
4149,2,2016-01-25,0.14864864864864902,1095
4150,3,2016-12-06,0.47297297297297297,1095
4151,4,2017-02-06,0.364864864864865,1095
4152,1,2015-11-16,0.512987012987013,1096
4153,2,2016-01-25,0.409090909090909,1096
4154,3,2016-12-05,0.5,1096
4155,4,2017-01-28,0.5389610389610391,1096
4156,1,2015-11-18,0.0,1105
4157,2,2016-01-26,0.0,1105
4158,3,2016-12-07,0.266666666666667,1105
4159,4,2017-01-28,0.5333333333333329,1105
4160,1,2015-11-17,0.33160621761658,1106
4161,2,2016-02-01,0.0518134715025907,1106
4162,3,2016-12-06,0.367875647668394,1106
4163,4,2017-01-19,0.37823834196891204,1106
4164,1,2015-11-18,0.0,1107
4165,2,2016-01-26,0.0,1107
4166,3,2016-12-06,0.266666666666667,1107
4167,4,2017-01-19,0.5333333333333329,1107
4168,1,2015-11-16,1.0,1108
4169,2,2016-01-26,0.0,1108
4170,3,2016-12-07,0.0,1108
4171,4,2017-01-25,0.0,1108
4172,1,2015-11-16,0.46153846153846206,1109
4173,2,2016-02-04,0.307692307692308,1109
4174,3,2016-12-06,0.641025641025641,1109
4175,4,2017-02-06,0.564102564102564,1109
4176,1,2015-11-16,0.459459459459459,1110
4177,2,2016-01-25,0.189189189189189,1110
4178,3,2016-12-06,0.6486486486486489,1110
4179,4,2017-02-06,0.540540540540541,1110
4180,1,2015-11-18,0.0,1118
4181,2,2016-01-26,0.0,1118
4182,3,2016-12-07,0.0,1118
4183,4,2017-01-25,0.0,1118
